Date,Naive,MVP Historical,HRP Historical,ERC Historical,MVP GARCH,HRP GARCH,ERC GARCH,MVP DCC,HRP DCC,ERC DCC
2003-11-14,-0.020582690118473974,-0.014109902927006795,-0.01813723851839624,-0.01989377516290641,-0.013702804986889708,-0.017984226569346517,-0.019801243722490217,-0.013712848845229449,-0.01776019914356947,-0.019805037204346777
2003-11-17,0.012434578111013107,0.007693258237332839,0.011043155480032546,0.011779985167101173,0.007509301978006866,0.010891324427919052,0.011689299601058974,0.0074761759377763495,0.010633577293656278,0.011677079685981582
2003-11-18,0.007731096986800157,0.004134832771002603,0.006232039488230312,0.007275753773369895,0.004073265967827201,0.006251143364373477,0.007301089871940021,0.0040535513604903,0.006502803071185802,0.007308601408171252
2003-11-19,-0.0031194746592500605,0.0020855330666613124,-0.0011747309681692476,-0.00232901465781886,0.0020643966028056236,-0.0013590532439921822,-0.0024367359432198098,0.0020801818949705087,-0.0010874006391988836,-0.002434653377416403
2003-11-20,-0.0029893900077190673,-0.0014567489113238834,-0.0030115619468291215,-0.0029197244780288538,-0.001500736455047718,-0.003132320447634636,-0.002996137497460169,-0.0015338895504201373,-0.0033571225991377443,-0.002995862262731747
2003-11-21,0.0009984931477146574,0.0005083903882007809,0.0003465690556771153,0.0009241365950670986,0.0004723639337651541,0.00032143548231409254,0.0009069156488101472,0.00047256617453456595,0.0003201410455203125,0.0009080864891462656
2003-11-24,-0.0015480108698198432,-0.0019402785985090892,-0.0011423224609168423,-0.0011731588759800603,-0.0018575586314529386,-0.0011572510502079036,-0.0011823496578686724,-0.0018846458792713744,-0.0011983540917880472,-0.0011855722842836515
2003-11-25,0.00218708027692246,0.005043640065315325,0.003052233255137115,0.002331170106080932,0.005136304366297688,0.0030643482885362437,0.0023387583105005825,0.005143108659502299,0.0030682902523154103,0.002339514119767265
2003-11-26,0.0054060995215697745,0.002934494978068987,0.0057224480277322,0.005426359961759149,0.002974985543438622,0.005712077872218083,0.005421895417021764,0.0029867237216543363,0.005521169205753615,0.005420786316362572
2003-11-27,-0.013104264272974087,-0.006763731395522196,-0.011213231817791516,-0.01229968375682778,-0.006909198723082079,-0.011230144388007209,-0.012293858765049983,-0.006877070757859332,-0.011140566687123203,-0.012294095560041855
